,country,UNRegion,year,record,cropLand,grazingLand,forestLand,fishingGround,builtupLand,carbon,total,GDP,population,Unnamed: 14,countryCode
21572,Egypt,Africa,1966,EFConsPerCap,,,,,,,1.007240117,751.419,31661000.0,,59.0
21573,Egypt,Africa,1966,EFConsTotGHA,,,,,,,31890129.01,751.419,31661000.0,,59.0
21574,Egypt,Africa,1966,EFExportsPerCap,,,,,,,0.091435734,751.419,31661000.0,,59.0
21575,Egypt,Africa,1966,EFExportsTotGHA,,,,,,,2894937.656,751.419,31661000.0,,59.0
21576,Egypt,Africa,1966,EFImportsPerCap,,,,,,,0.276186043,751.419,31661000.0,,59.0
21577,Egypt,Africa,1966,EFImportsTotGHA,,,,,,,8744298.797,751.419,31661000.0,,59.0
21578,Egypt,Africa,1966,EFProdPerCap,,,,,,,0.822489808,751.419,31661000.0,,59.0
21579,Egypt,Africa,1966,EFProdTotGHA,,,,,,,26040767.87,751.419,31661000.0,,59.0
21580,Egypt,Africa,1967,BiocapPerCap,,,,,,,0.430825606,736.684,32457000.0,,59.0
21581,Egypt,Africa,1967,BiocapTotGHA,,,,,,,13983134.21,736.684,32457000.0,,59.0
21582,Egypt,Africa,1967,EFConsPerCap,,,,,,,0.881705194,736.684,32457000.0,,59.0
21583,Egypt,Africa,1967,EFConsTotGHA,,,,,,,28617152.47,736.684,32457000.0,,59.0
21584,Egypt,Africa,1967,EFExportsPerCap,,,,,,,0.086126106,736.684,32457000.0,,59.0
21585,Egypt,Africa,1967,EFExportsTotGHA,,,,,,,2795360.53,736.684,32457000.0,,59.0
21586,Egypt,Africa,1967,EFImportsPerCap,,,,,,,0.250678058,736.684,32457000.0,,59.0
21587,Egypt,Africa,1967,EFImportsTotGHA,,,,,,,8136157.36,736.684,32457000.0,,59.0
21588,Egypt,Africa,1967,EFProdPerCap,,,,,,,0.717153242,736.684,32457000.0,,59.0
21589,Egypt,Africa,1967,EFProdTotGHA,,,,,,,23276355.64,736.684,32457000.0,,59.0
21590,Egypt,Africa,1968,BiocapPerCap,,,,,,,0.455342776,737.614,33252000.0,,59.0
21591,Egypt,Africa,1968,BiocapTotGHA,,,,,,,15141194.95,737.614,33252000.0,,59.0
21592,Egypt,Africa,1968,EFConsPerCap,,,,,,,0.888361143,737.614,33252000.0,,59.0
21593,Egypt,Africa,1968,EFConsTotGHA,,,,,,,29540051.94,737.614,33252000.0,,59.0
