year,countryCode,country,record,cropLand,grazingLand,forestLand,fishingGround,builtupLand,carbon,Qscore,total,GDP,population
2016,48,Costa Rica,EFConsTotGHA,2076622.531,1152027.168,3182663.334,497345.8343,474642.622,5688772.208,3A,13072073.7,9509.738281,4899350
2016,48,Costa Rica,EFExportsPerCap,0.376760202,0.115366511,0.053695873,0.03993676,0,0.380431166,3A,0.966190512,9509.738281,4899350
2016,48,Costa Rica,EFExportsTotGHA,1845880.133,565220.9255,263074.8793,195664.1686,0,1863865.473,3A,4733705.579,9509.738281,4899350
2016,48,Costa Rica,EFImportsPerCap,0.403705513,0.07392923,0.261826246,0.094230067,0,1.00144881,3A,1.835139865,9509.738281,4899350
2016,48,Costa Rica,EFImportsTotGHA,1977894.643,362205.1785,1282778.443,461666.0879,0,4906448.326,3A,8990992.679,9509.738281,4899350
2016,48,Costa Rica,EFProdPerCap,0.396911423,0.276576054,0.441478916,0.047219307,0.096878691,0.54011028,3A,1.79917467,9509.738281,4899350
2016,48,Costa Rica,EFProdTotGHA,1944608.021,1355042.915,2162959.77,231343.9149,474642.622,2646189.354,3A,8814786.597,9509.738281,4899350
2016,48,Costa Rica,GDP,,,,,,,,9509.738281,9509.738281,4899350
2016,48,Costa Rica,HDI,,,,,,,,0.800999999,6550.274414,4899350
2016,48,Costa Rica,Population,,,,,,,,4899350,6550.274414,4899350
2016,49,Cuba,AreaPerCap,0.296794922,0.252534172,0.285926027,0.535751798,0.029928718,0,3A,1.400935637,6550.274414,11335100
2016,49,Cuba,AreaTotHA,3364200,2862500,3241000,6072800,339244.9951,0,3A,15879745,6550.274414,11335100
2016,49,Cuba,BiocapPerCap,0.279759308,0.089159241,0.238067267,0.163581946,0.028210851,0,3A,0.798778614,6550.274414,11335100
2016,49,Cuba,BiocapTotGHA,3171099.626,1010628.88,2698516.186,1854217.653,319772.807,0,3A,9054235.152,6550.274414,11335100
2016,49,Cuba,Earths,0.383569575,0.071827834,0.055479778,0.015579583,0.017551238,0.608578859,3A,1.152586866,6550.274414,11335100
2016,49,Cuba,EFConsPerCap,0.61652769,0.115451933,0.089175006,0.025041726,0.028210851,0.978194682,3A,1.852601888,6550.274414,11335100
2016,49,Cuba,EFConsTotGHA,6988402.783,1308659.156,1010807.575,283850.4539,319772.807,11087934.16,3A,20999426.94,6550.274414,11335100
2016,49,Cuba,EFExportsPerCap,0.023082443,0.000128704,0.00645046,0.004543863,0,0.02961345,3A,0.063818919,6550.274414,11335100
2016,49,Cuba,EFExportsTotGHA,261641.7918,1458.87443,73116.60138,51505.13418,0,335671.4017,3A,723393.8035,6550.274414,11335100
2016,49,Cuba,EFImportsPerCap,0.359850825,0.026421396,0.019943065,0.016927046,0,0.215043342,3A,0.638185674,6550.274414,11335100
2016,49,Cuba,EFImportsTotGHA,4078944.949,299489.1511,226056.63,191869.7495,0,2437537.702,3A,7233898.181,6550.274414,11335100
2016,49,Cuba,EFProdPerCap,0.279759308,0.089159241,0.0756824,0.012658542,0.028210851,0.79276479,3A,1.278235133,6550.274414,11335100
2016,49,Cuba,EFProdTotGHA,3171099.626,1010628.88,857867.5464,143485.8386,319772.807,8986067.86,3A,14488922.56,6550.274414,11335100
2016,49,Cuba,GDP,,,,,,,,6550.274414,6550.274414,11335100
2016,49,Cuba,HDI,,,,,,,,0.773000002,29643.83789,11335100
2016,49,Cuba,Population,,,,,,,,11335100,29643.83789,11335100
2016,50,Cyprus,AreaPerCap,,,,,,,2B,0.999097063,29643.83789,1170190
2016,50,Cyprus,AreaTotHA,,,,,,,2B,1169133.333,29643.83789,1170190
2016,50,Cyprus,BiocapPerCap,,,,,,,2B,0.198329856,29643.83789,1170190
2016,50,Cyprus,BiocapTotGHA,,,,,,,2B,232083.6031,29643.83789,1170190
2016,50,Cyprus,Earths,,,,,,,2B,2.207644791,29643.83789,1170190
2016,50,Cyprus,EFConsPerCap,,,,,,,2B,3.548441361,29643.83789,1170190
2016,50,Cyprus,EFConsTotGHA,,,,,,,2B,4152350.388,29643.83789,1170190
2016,50,Cyprus,EFExportsPerCap,,,,,,,2B,0.66810304,29643.83789,1170190
2016,50,Cyprus,EFExportsTotGHA,,,,,,,2B,781807.4568,29643.83789,1170190
2016,50,Cyprus,EFImportsPerCap,,,,,,,2B,2.159288289,29643.83789,1170190
2016,50,Cyprus,EFImportsTotGHA,,,,,,,2B,2526777.436,29643.83789,1170190
2016,50,Cyprus,EFProdPerCap,,,,,,,2B,2.057256112,29643.83789,1170190
2016,50,Cyprus,EFProdTotGHA,,,,,,,2B,2407380.409,29643.83789,1170190
2016,50,Cyprus,GDP,,,,,,,,29643.83789,29643.83789,1170190
2016,50,Cyprus,HDI,,,,,,,,0.873000026,5812.608887,1170190
2016,50,Cyprus,Population,,,,,,,,1170190,5812.608887,1170190
2016,52,Azerbaijan,AreaPerCap,0.230073006,0.260167377,0.111695843,0.040365487,0.030900858,0,3A,0.673202571,5812.608887,9736040
2016,52,Azerbaijan,AreaTotHA,2240000,2533000,1087475.2,393000,300851.9897,0,3A,6554327.19,5812.608887,9736040
2016,52,Azerbaijan,BiocapPerCap,0.384216648,0.184087975,0.107768045,0.014661343,0.051603725,0,3A,0.742337736,5812.608887,9736040
2016,52,Azerbaijan,BiocapTotGHA,3740748.673,1792287.895,1049233.997,142743.4236,502415.9292,0,3A,7227429.918,5812.608887,9736040
2016,52,Azerbaijan,Earths,0.341252199,0.129639188,0.06493957,0.007246659,0.032104995,0.635047527,3A,1.210230139,5812.608887,9736040
2016,52,Azerbaijan,EFConsPerCap,0.548509172,0.208374581,0.104380132,0.011647864,0.051603725,1.020738898,3A,1.945254372,5812.608887,9736040
2016,52,Azerbaijan,EFConsTotGHA,5340307.259,2028743.261,1016249.149,113404.0692,502415.9292,9937954.783,3A,18939074.45,5812.608887,9736040
2016,52,Azerbaijan,EFExportsPerCap,0.032038622,0.002490975,0.00247188,7.90E-05,0,0.379156285,3A,0.416236743,5812.608887,9736040
2016,52,Azerbaijan,EFExportsTotGHA,311929.3082,24252.2281,24066.32523,768.9682353,0,3691480.769,3A,4052497.599,5812.608887,9736040
2016,52,Azerbaijan,EFImportsPerCap,0.196331145,0.02677758,0.090201006,0.011588454,0,0.300424313,3A,0.625322499,5812.608887,9736040
2016,52,Azerbaijan,EFImportsTotGHA,1911487.893,260707.5943,878200.6089,112825.6539,0,2924943.141,3A,6088164.892,5812.608887,9736040
2016,52,Azerbaijan,EFProdPerCap,0.384216648,0.184087975,0.016651006,0.000138391,0.051603725,1.09947087,3A,1.736168616,5812.608887,9736040
2016,52,Azerbaijan,EFProdTotGHA,3740748.673,1792287.895,162114.8648,1347.383621,502415.9292,10704492.41,3A,16903407.16,5812.608887,9736040
2016,52,Azerbaijan,GDP,,,,,,,,5812.608887,5812.608887,9736040
2016,52,Azerbaijan,HDI,,,,,,,,0.750999987,1134.924561,9736040
2016,52,Azerbaijan,Population,,,,,,,,9736040,1134.924561,9736040
2016,53,Benin,AreaPerCap,0.312727083,0.050588205,0.306762274,0.044627994,0.025633686,0,3A,0.740339242,1134.924561,10872100
2016,53,Benin,AreaTotHA,3400000,550000,3335150,485200,278691.9861,0,3A,8049041.986,1134.924561,10872100
2016,53,Benin,BiocapPerCap,0.504984129,0.03383915,0.227334196,0.020675598,0.041392656,0,3A,0.828225729,1134.924561,10872100
2016,53,Benin,BiocapTotGHA,5490237.749,367902.6132,2471600.027,224787.1604,450025.0772,0,3A,9004552.627,1134.924561,10872100
2016,53,Benin,Earths,0.446508852,0.02391054,0.153377362,0.091256462,0.025752231,0.240044258,3A,0.980849704,1134.924561,10872100
2016,53,Benin,EFConsPerCap,0.717692667,0.038432427,0.246529956,0.146680392,0.041392656,0.385833344,3A,1.576561443,1134.924561,10872100
2016,53,Benin,EFConsTotGHA,7802826.168,417841.1766,2680298.242,1594723.836,450025.0772,4194818.552,3A,17140533.05,1134.924561,10872100
2016,53,Benin,EFExportsPerCap,0.083272672,0.000523572,0.010013064,0.000132237,0,0.017352496,3A,0.111294041,1134.924561,10872100
2016,53,Benin,EFExportsTotGHA,905348.7817,5692.324105,108863.0273,1437.699095,0,188658.0633,3A,1209999.896,1134.924561,10872100
2016,53,Benin,EFImportsPerCap,0.29598121,0.005116849,0.004202819,0.117754868,0,0.185592143,3A,0.608647888,1134.924561,10872100
2016,53,Benin,EFImportsTotGHA,3217937.2,55630.88747,45693.46321,1280242.655,0,2017776.264,3A,6617280.469,1134.924561,10872100
2016,53,Benin,EFProdPerCap,0.504984129,0.03383915,0.252340201,0.029057762,0.041392656,0.217593697,3A,1.079207595,1134.924561,10872100
2016,53,Benin,EFProdTotGHA,5490237.749,367902.6132,2743467.806,315918.8795,450025.0772,2365700.352,3A,11733252.48,1134.924561,10872100
2016,53,Benin,GDP,,,,,,,,1134.924561,1134.924561,10872100
2016,53,Benin,HDI,,,,,,,,0.532999992,61877.97656,10872100
2016,53,Benin,Population,,,,,,,,10872100,61877.97656,10872100
2016,54,Denmark,AreaPerCap,0.548667702,0.025539787,0.092161513,1.745109854,0.063616015,0,3A,2.475094871,61877.97656,5711350
2016,54,Denmark,AreaTotHA,3133633.333,145866.6667,526366.6667,9966933.333,363333.3333,0,3A,14136133.33,61877.97656,5711350
2016,54,Denmark,BiocapPerCap,1.738882189,0.00907292,0.342509139,1.76162462,0.201617035,0,3A,4.053705903,61877.97656,5711350
2016,54,Denmark,BiocapTotGHA,9931364.96,51818.6229,1956189.603,10061254.94,1151505.474,0,3A,23152133.6,61877.97656,5711350
2016,54,Denmark,Earths,0.558720564,0.318449764,0.5827409,0.527499736,0.125435016,2.133346395,3A,4.246192374,61877.97656,5711350
2016,54,Denmark,EFConsPerCap,0.898055324,0.511857848,0.936664233,0.84787276,0.201617035,3.429018389,3A,6.825085589,61877.97656,5711350
2016,54,Denmark,EFConsTotGHA,5129108.361,2923399.371,5349617.356,4842498.171,1151505.474,19584324.51,3A,38980453.25,61877.97656,5711350
2016,54,Denmark,EFExportsPerCap,1.913836571,0.029836775,0.175151837,1.567171866,0,2.317802153,3A,6.003799202,61877.97656,5711350
2016,54,Denmark,EFExportsTotGHA,10930590.69,170408.2662,1000353.462,8950667.188,0,13237779.55,3A,34289799.16,61877.97656,5711350
2016,54,Denmark,EFImportsPerCap,1.073009706,0.532621703,0.757853619,1.908775939,0,3.711732905,3A,7.983993872,61877.97656,5711350
2016,54,Denmark,EFImportsTotGHA,6128334.09,3041989.015,4328367.34,10901687.64,0,21199006.09,3A,45599384.18,61877.97656,5711350
2016,54,Denmark,EFProdPerCap,1.738882189,0.00907292,0.353962451,0.506268687,0.201617035,2.035087637,3A,4.844890919,61877.97656,5711350
2016,54,Denmark,EFProdTotGHA,9931364.96,51818.6229,2021603.479,2891477.715,1151505.474,11623097.97,3A,27670868.22,61877.97656,5711350
2016,54,Denmark,GDP,,,,,,,,61877.97656,61877.97656,5711350
2016,54,Denmark,HDI,,,,,,,,0.935000002,7055.001465,5711350
2016,54,Denmark,Population,,,,,,,,5711350,7055.001465,5711350
2016,55,Dominica,AreaPerCap,,,,,,,2B,1.423001965,7055.001465,71307
2016,55,Dominica,AreaTotHA,,,,,,,2B,101470,7055.001465,71307
2016,55,Dominica,BiocapPerCap,,,,,,,2B,1.223319546,7055.001465,71307
2016,55,Dominica,BiocapTotGHA,,,,,,,2B,87231.24591,7055.001465,71307
2016,55,Dominica,Earths,,,,,,,2B,1.539305828,7055.001465,71307
2016,55,Dominica,EFConsPerCap,,,,,,,2B,2.474191722,7055.001465,71307
2016,55,Dominica,EFConsTotGHA,,,,,,,2B,176427.1872,7055.001465,71307
2016,55,Dominica,EFExportsPerCap,,,,,,,2B,0.292971664,7055.001465,71307
2016,55,Dominica,EFExportsTotGHA,,,,,,,2B,20890.93021,7055.001465,71307
2016,55,Dominica,EFImportsPerCap,,,,,,,2B,1.276753896,7055.001465,71307
2016,55,Dominica,EFImportsTotGHA,,,,,,,2B,91041.48908,7055.001465,71307
2016,55,Dominica,EFProdPerCap,,,,,,,2B,1.49040949,7055.001465,71307
2016,55,Dominica,EFProdTotGHA,,,,,,,2B,106276.6283,7055.001465,71307
2016,55,Dominica,GDP,,,,,,,,7055.001465,7055.001465,71307
2016,55,Dominica,HDI,,,,,,,,0.74000001,7026.178223,71307
2016,55,Dominica,Population,,,,,,,,71307,7026.178223,71307
2016,56,Dominican Republic,AreaPerCap,0.11848774,0.115121611,0.203096835,0.106610114,0.023727169,0,3A,0.567043469,7026.178223,10397700
2016,56,Dominican Republic,AreaTotHA,1232000,1197000,2111740,1108500,246707.9926,0,3A,5895947.993,7026.178223,10397700
2016,56,Dominican Republic,BiocapPerCap,0.285214697,0.109421364,0.169102159,0.023937088,0.057114241,0,3A,0.644789548,7026.178223,10397700
2016,56,Dominican Republic,BiocapTotGHA,2965576.911,1137730.534,1758273.548,248890.6597,593856.7585,0,3A,6704328.411,7026.178223,10397700
2016,56,Dominican Republic,Earths,0.220002628,0.087117389,0.084911252,0.023061164,0.035533336,0.596077807,3A,1.046703575,7026.178223,10397700
2016,56,Dominican Republic,EFConsPerCap,0.353619581,0.140027484,0.136481466,0.037067189,0.057114241,0.95810121,3A,1.682411172,7026.178223,10397700
2016,56,Dominican Republic,EFConsTotGHA,3676830.382,1455963.803,1419093.364,385413.5178,593856.7585,9962049.142,3A,17493206.97,7026.178223,10397700
2016,56,Dominican Republic,EFExportsPerCap,0.094236982,0.002520162,0.00284744,0.001473333,0,0.194227057,3A,0.295304974,7026.178223,10397700
2016,56,Dominican Republic,EFExportsTotGHA,979847.883,26203.89406,29606.82624,15319.27378,0,2019514.712,3A,3070492.589,7026.178223,10397700
2016,56,Dominican Republic,EFImportsPerCap,0.162641865,0.033126283,0.10107856,0.028473696,0,0.379995498,3A,0.705315903,7026.178223,10397700
2016,56,Dominican Republic,EFImportsTotGHA,1691101.354,344437.1629,1050984.564,296060.9576,0,3951079.261,3A,7333663.3,7026.178223,10397700
2016,56,Dominican Republic,EFProdPerCap,0.285214697,0.109421364,0.038250346,0.010066826,0.057114241,0.77233277,3A,1.272400243,7026.178223,10397700
2016,56,Dominican Republic,EFProdTotGHA,2965576.911,1137730.534,397715.6261,104671.8339,593856.7585,8030484.593,3A,13230036.26,7026.178223,10397700
2016,56,Dominican Republic,GDP,,,,,,,,7026.178223,7026.178223,10397700
2016,56,Dominican Republic,HDI,,,,,,,,0.742999971,6215.70166,10397700
2016,56,Dominican Republic,Population,,,,,,,,10397700,6215.70166,10397700
2016,57,Belarus,AreaPerCap,0.613521182,0.289826852,0.922076251,0.048826762,0.035860356,0,3A,1.910111403,6215.70166,9445640
2016,57,Belarus,AreaTotHA,5795100,2737600,8709600,461200,338723.999,0,3A,18042224,6215.70166,9445640
2016,57,Belarus,BiocapPerCap,0.977840044,0.259408397,1.687678672,0.017734604,0.057154819,0,3A,2.999816535,6215.70166,9445640
2016,57,Belarus,BiocapTotGHA,9236324.692,2450278.235,15941204.58,167514.6742,539863.8222,0,3A,28335186,6215.70166,9445640
2016,57,Belarus,Earths,0.488629812,0.084395796,0.551593536,0.043359483,0.035558581,1.239449821,3A,2.442987029,6215.70166,9445640
2016,57,Belarus,EFConsPerCap,0.785395478,0.135652953,0.886599748,0.069693541,0.057154819,1.992220409,3A,3.926716949,6215.70166,9445640
2016,57,Belarus,EFConsTotGHA,7418562.666,1281328.909,8374501.736,658300.0778,539863.8222,18817796.09,3A,37090353.3,6215.70166,9445640
2016,57,Belarus,EFExportsPerCap,0.430073524,0.21038457,0.473370545,0.052613555,0,1.312772453,3A,2.479214648,6215.70166,9445640
2016,57,Belarus,EFExportsTotGHA,4062319.534,1987216.833,4471287.588,496968.6844,0,12399975.53,3A,23417768.17,6215.70166,9445640
2016,57,Belarus,EFImportsPerCap,0.237628958,0.086629126,0.089716755,0.122010576,0,1.266109296,3A,1.802094712,6215.70166,9445640
2016,57,Belarus,EFImportsTotGHA,2244557.508,818267.5074,847432.1391,1152467.937,0,11959212.17,3A,17021937.26,6215.70166,9445640
2016,57,Belarus,EFProdPerCap,0.977840044,0.259408397,1.270253538,0.00029652,0.057154819,2.038883567,3A,4.603836885,6215.70166,9445640
2016,57,Belarus,EFProdTotGHA,9236324.692,2450278.235,11998357.18,2800.82474,539863.8222,19258559.45,3A,43486184.21,6215.70166,9445640
2016,57,Belarus,GDP,,,,,,,,6215.70166,6215.70166,9445640
2016,57,Belarus,HDI,,,,,,,,0.814999998,5176.058594,9445640
2016,57,Belarus,Population,,,,,,,,9445640,5176.058594,9445640
2016,58,Ecuador,AreaPerCap,,,,,,,2B,1.382635999,5176.058594,16491100
2016,58,Ecuador,AreaTotHA,,,,,,,2B,22801187.98,5176.058594,16491100
2016,58,Ecuador,BiocapPerCap,,,,,,,2B,1.963209955,5176.058594,16491100
2016,58,Ecuador,BiocapTotGHA,,,,,,,2B,32375490.93,5176.058594,16491100
2016,58,Ecuador,Earths,,,,,,,2B,1.039637859,5176.058594,16491100
2016,58,Ecuador,EFConsPerCap,,,,,,,2B,1.671054145,5176.058594,16491100
2016,58,Ecuador,EFConsTotGHA,,,,,,,2B,27557520.36,5176.058594,16491100
2016,58,Ecuador,EFExportsPerCap,,,,,,,2B,1.379949481,5176.058594,16491100
2016,58,Ecuador,EFExportsTotGHA,,,,,,,2B,22756884.35,5176.058594,16491100
2016,58,Ecuador,EFImportsPerCap,,,,,,,2B,0.635405621,5176.058594,16491100
2016,58,Ecuador,EFImportsTotGHA,,,,,,,2B,10478537.38,5176.058594,16491100
2016,58,Ecuador,EFProdPerCap,,,,,,,2B,2.325660552,5176.058594,16491100
2016,58,Ecuador,EFProdTotGHA,,,,,,,2B,38352699.82,5176.058594,16491100
2016,58,Ecuador,GDP,,,,,,,,5176.058594,5176.058594,16491100
2016,58,Ecuador,HDI,,,,,,,,0.758000016,2761.38623,16491100
2016,58,Ecuador,Population,,,,,,,,16491100,2761.38623,16491100
2016,59,Egypt,AreaPerCap,,,,,,,2B,0.114277466,2761.38623,94447104
2016,59,Egypt,AreaTotHA,,,,,,,2B,10793175.45,2761.38623,94447104
2016,59,Egypt,BiocapPerCap,,,,,,,2B,0.418738745,2761.38623,94447104
2016,59,Egypt,BiocapTotGHA,,,,,,,2B,39548660.74,2761.38623,94447104
2016,59,Egypt,Earths,,,,,,,2B,1.199920092,2761.38623,94447104
2016,59,Egypt,EFConsPerCap,,,,,,,2B,1.928682595,2761.38623,94447104
2016,59,Egypt,EFConsTotGHA,,,,,,,2B,182158481,2761.38623,94447104
2016,59,Egypt,EFExportsPerCap,,,,,,,2B,0.135855942,2761.38623,94447104
2016,59,Egypt,EFExportsTotGHA,,,,,,,2B,12831199.95,2761.38623,94447104
2016,59,Egypt,EFImportsPerCap,,,,,,,2B,0.763021246,2761.38623,94447104
2016,59,Egypt,EFImportsTotGHA,,,,,,,2B,72065145.09,2761.38623,94447104
2016,59,Egypt,EFProdPerCap,,,,,,,2B,1.301517292,2761.38623,94447104
2016,59,Egypt,EFProdTotGHA,,,,,,,2B,122924535.8,2761.38623,94447104
2016,59,Egypt,GDP,,,,,,,,2761.38623,2761.38623,94447104
2016,59,Egypt,HDI,,,,,,,,0.69599998,3382.563721,94447104
2016,59,Egypt,Population,,,,,,,,94447104,3382.563721,94447104
2016,60,El Salvador,AreaPerCap,0.112646981,0.118644332,0.094692689,0.288618558,0.02021085,0,3A,0.63481341,3382.563721,6356140
2016,60,El Salvador,AreaTotHA,716000,754120,601880,1834500,128462.9974,0,3A,4034962.997,3382.563721,6356140
2016,60,El Salvador,BiocapPerCap,0.241402799,0.12670359,0.090171303,0.109974897,0.043311909,0,3A,0.611564499,3382.563721,6356140
2016,60,El Salvador,BiocapTotGHA,1534390.021,805345.7721,573141.4407,699015.8597,275296.566,0,3A,3887189.659,3382.563721,6356140
2016,60,El Salvador,Earths,0.286661322,0.111775571,0.261125978,0.082385904,0.026946285,0.476482952,3A,1.245378012,3382.563721,6356140
2016,60,El Salvador,EFConsPerCap,0.460762934,0.17966163,0.41971889,0.132422368,0.043311909,0.765871313,3A,2.001749043,3382.563721,6356140
2016,60,El Salvador,EFConsTotGHA,2928673.776,1141954.494,2667792.082,841695.1269,275296.566,4867985.39,3A,12723397.44,3382.563721,6356140
2016,60,El Salvador,EFExportsPerCap,0.080364272,0.003009752,0.011247386,0.088217668,0,0.21913999,3A,0.401979067,3382.563721,6356140
2016,60,El Salvador,EFExportsTotGHA,510806.5732,19130.40527,71489.95861,560723.8574,0,1392884.485,3A,2555035.28,3382.563721,6356140
2016,60,El Salvador,EFImportsPerCap,0.299724406,0.079098984,0.107641665,0.023755681,0,0.615937127,3A,1.126157864,3382.563721,6356140
2016,60,El Salvador,EFImportsTotGHA,1905090.329,502764.2273,684185.5081,150994.4377,0,3914982.697,3A,7158017.199,3382.563721,6356140
2016,60,El Salvador,EFProdPerCap,0.241402799,0.103572397,0.32332461,0.196884354,0.043311909,0.369074175,3A,1.277570246,3382.563721,6356140
2016,60,El Salvador,EFProdTotGHA,1534390.021,658320.6723,2055096.533,1251424.547,275296.566,2345887.178,3A,8120415.516,3382.563721,6356140
2016,60,El Salvador,GDP,,,,,,,,3382.563721,3382.563721,6356140
2016,60,El Salvador,HDI,,,,,,,,0.671000004,12358.30371,6356140
2016,60,El Salvador,Population,,,,,,,,6356140,12358.30371,6356140
2016,61,Equatorial Guinea,AreaPerCap,,,,,,,2A,3.164775119,12358.30371,1215180
2016,61,Equatorial Guinea,AreaTotHA,,,,,,,2A,3845771.599,12358.30371,1215180
2016,61,Equatorial Guinea,BiocapPerCap,,,,,,,2A,3.641380524,12358.30371,1215180
2016,61,Equatorial Guinea,BiocapTotGHA,,,,,,,2A,4424932.981,12358.30371,1215180
2016,61,Equatorial Guinea,Earths,,,,,,,2A,1.406119416,12358.30371,1215180
2016,61,Equatorial Guinea,EFConsPerCap,,,,,,,2A,2.260115538,12358.30371,1215180
2016,61,Equatorial Guinea,EFConsTotGHA,,,,,,,2A,2746447.32,12358.30371,1215180
2016,61,Equatorial Guinea,EFExportsPerCap,,,,,,,2A,0.403216644,12358.30371,1215180
2016,61,Equatorial Guinea,EFExportsTotGHA,,,,,,,2A,489980.8236,12358.30371,1215180
2016,61,Equatorial Guinea,EFImportsPerCap,,,,,,,2A,0.240539863,12358.30371,1215180
2016,61,Equatorial Guinea,EFImportsTotGHA,,,,,,,2A,292299.2441,12358.30371,1215180
2016,61,Equatorial Guinea,EFProdPerCap,,,,,,,2A,2.422792319,12358.30371,1215180
2016,61,Equatorial Guinea,EFProdTotGHA,,,,,,,2A,2944128.9,12358.30371,1215180
2016,61,Equatorial Guinea,GDP,,,,,,,,12358.30371,12358.30371,1215180
2016,61,Equatorial Guinea,HDI,,,,,,,,0.588,18092.36328,1215180
2016,61,Equatorial Guinea,Population,,,,,,,,1215180,18092.36328,1215180
2016,63,Estonia,AreaPerCap,0.856405693,0.264689721,1.921621039,2.868797025,0.078363754,0,3A,5.989877232,18092.36328,1316510
2016,63,Estonia,AreaTotHA,1127466.667,348466.6667,2529833.333,3776800,103166.6667,0,3A,7885733.333,18092.36328,1316510
2016,63,Estonia,BiocapPerCap,0.972674698,0.102525629,4.025384501,4.270762157,0.089002726,0,3A,9.460349711,18092.36328,1316510
2016,63,Estonia,BiocapTotGHA,1280535.977,134976.0174,5299458.989,5622501.128,117172.9792,0,3A,12454645.09,18092.36328,1316510
2016,63,Estonia,Earths,0.143400699,0.079851441,2.065920069,0.041618996,0.055372594,2.004847344,3A,4.391011143,18092.36328,1316510
2016,63,Estonia,EFConsPerCap,0.230494042,0.128348618,3.320641187,0.066895983,0.089002726,3.2224764,3A,7.057858956,18092.36328,1316510
2016,63,Estonia,EFConsTotGHA,303447.7131,168972.2398,4371657.362,88069.23112,117172.9792,4242422.437,3A,9291741.963,18092.36328,1316510
2016,63,Estonia,EFExportsPerCap,1.187142348,0.095180198,2.550330469,0.355067646,0,3.715708763,3A,7.903429424,18092.36328,1316510
2016,63,Estonia,EFExportsTotGHA,1562884.784,125305.6832,3357535.591,467450.1102,0,4891767.779,3A,10404943.95,18092.36328,1316510
2016,63,Estonia,EFImportsPerCap,0.444961691,0.121003186,1.233335844,0.213857572,0,2.885205106,3A,4.898363399,18092.36328,1316510
2016,63,Estonia,EFImportsTotGHA,585796.5207,159301.9056,1623698.984,281545.6337,0,3798401.403,3A,6448744.447,18092.36328,1316510
2016,63,Estonia,EFProdPerCap,0.972674698,0.102525629,4.637635812,0.208106057,0.089002726,4.052980057,3A,10.06292498,18092.36328,1316510
2016,63,Estonia,EFProdTotGHA,1280535.977,134976.0174,6105493.969,273973.7076,117172.9792,5335788.814,3A,13247941.46,18092.36328,1316510
2016,63,Estonia,GDP,,,,,,,,18092.36328,18092.36328,1316510
2016,63,Estonia,HDI,,,,,,,,0.880999982,4449.306152,1316510
2016,63,Estonia,Population,,,,,,,,1316510,4449.306152,1316510
2016,66,Fiji,AreaPerCap,0.286566128,0.20059629,1.276136283,3.430311182,0.043156288,0,3A,5.236766171,4449.306152,872399
2016,66,Fiji,AreaTotHA,250000,175000,1113300,2992600,37649.5018,0,3A,4568549.502,4449.306152,872399
2016,66,Fiji,BiocapPerCap,0.148177706,0.090576262,1.416712707,0.652847276,0.022315267,0,3A,2.330629219,4449.306152,872399
2016,66,Fiji,BiocapTotGHA,129270.0805,79018.63899,1235938.731,569543.3025,19467.81651,0,3A,2033238.569,4449.306152,872399
2016,66,Fiji,Earths,0.262228546,0.120646676,0.472296951,0.428190914,0.01388333,0.465686321,3A,1.762932738,4449.306152,872399
2016,66,Fiji,EFConsPerCap,0.421491094,0.193920533,0.759142976,0.688249467,0.022315267,0.748517429,3A,2.833636765,4449.306152,872399
2016,66,Fiji,EFConsTotGHA,367708.4031,169176.0761,662275.5629,600428.1376,19467.81651,653005.8469,3A,2472061.843,4449.306152,872399
2016,66,Fiji,EFExportsPerCap,0.10247966,0.006898834,0.018412581,0.376403875,0,0.296088049,3A,0.800282998,4449.306152,872399
2016,66,Fiji,EFExportsTotGHA,89403.1513,6018.535628,16063.1167,328374.3589,0,258306.9137,3A,698166.0763,4449.306152,872399
2016,66,Fiji,EFImportsPerCap,0.375793048,0.110243105,0.12249703,0.496777588,0,0.635422028,3A,1.740732798,4449.306152,872399
2016,66,Fiji,EFImportsTotGHA,327841.4739,96175.97273,106866.2849,433388.2648,0,554341.5333,3A,1518613.53,4449.306152,872399
2016,66,Fiji,EFProdPerCap,0.148177706,0.090576262,0.655058526,0.567875753,0.022315267,0.40918345,3A,1.893186965,4449.306152,872399
2016,66,Fiji,EFProdTotGHA,129270.0805,79018.63899,571472.3948,495414.2317,19467.81651,356971.2273,3A,1651614.39,4449.306152,872399
2016,66,Fiji,GDP,,,,,,,,4449.306152,4449.306152,872399
2016,66,Fiji,HDI,,,,,,,,0.737999976,46750.20703,872399
2016,66,Fiji,Population,,,,,,,,872399,46750.20703,872399
2016,67,Finland,AreaPerCap,0.508272236,0.131927658,4.416681401,1.980952083,0.086308664,0,3A,7.124142042,46750.20703,5497710
2016,67,Finland,AreaTotHA,2794333.333,725300,24281633.33,10890700,474500,0,3A,39166466.67,46750.20703,5497710
2016,67,Finland,BiocapPerCap,0.709745814,0.076988647,9.209128914,2.271673079,0.120520478,0,3A,12.38805693,46750.20703,5497710
2016,67,Finland,BiocapTotGHA,3901976.63,423261.2517,50629119.76,12488999.71,662586.6316,0,3A,68105943.99,46750.20703,5497710
2016,67,Finland,Earths,0.481647717,0.107796914,0.453230105,0.139786023,0.074981204,2.535416256,3A,3.792858219,46750.20703,5497710
2016,67,Finland,EFConsPerCap,0.77417286,0.173266564,0.728496023,0.22468402,0.120520478,4.075282376,3A,6.096422321,46750.20703,5497710
