year,countryCode,country,record,cropLand,grazingLand,forestLand,fishingGround,builtupLand,carbon,Qscore,total,GDP,population,
2015,38,Sri Lanka,EFExportsPerCap,0.111654775,1.08E-05,0.005334712,0.008062639,0,0.052510673,3A,0.17757362,3647.393311,20908000,
2015,38,Sri Lanka,EFExportsTotGHA,2334478.026,226.2452471,111538.1525,168573.658,0,1097893.16,3A,3712709.242,3647.393311,20908000,
2015,38,Sri Lanka,EFImportsPerCap,0.155236924,0.010232534,0.070757052,0.046121702,0,0.372235966,3A,0.654584178,3647.393311,20908000,
2015,38,Sri Lanka,EFImportsTotGHA,3245693.613,213941.8301,1479388.438,964312.535,0,7782709.568,3A,13686045.98,3647.393311,20908000,
2015,38,Sri Lanka,EFProdPerCap,0.298968168,0.001917166,0.111253956,0.232516171,0.058906607,0.326010496,3A,1.029572566,3647.393311,20908000,
2015,38,Sri Lanka,EFProdTotGHA,6250826.464,40084.11013,2326097.721,4861448.101,1231619.349,6816227.458,3A,21526303.2,3647.393311,20908000,
2015,38,Sri Lanka,GDP,,,,,,,,3647.393311,3647.393311,20908000,
2015,38,Sri Lanka,HDI,,,,,,,,0.776000023,956.659668,20908000,
2015,38,Sri Lanka,Population,,,,,,,,20908000,956.659668,20908000,
2015,39,Chad,AreaPerCap,0.371128907,3.189001488,0.346538162,0.175749415,0.051462053,0,3A,4.133880025,956.659668,14111000,
2015,39,Chad,AreaTotHA,5237000,45000000,4890000,2480000,726181.0303,0,3A,58333181.03,956.659668,14111000,
2015,39,Chad,BiocapPerCap,0.371938925,1.007339144,0.333300611,0.063692436,0.051574373,0,3A,1.827845488,956.659668,14111000,
2015,39,Chad,BiocapTotGHA,5248430.164,14214562.66,4703204.921,898763.9635,727765.9774,0,3A,25792727.69,956.659668,14111000,
2015,39,Chad,Earths,0.23111174,0.617283548,0.150600487,0.006756651,0.031846847,0.037210225,3A,1.074809499,956.659668,14111000,
2015,39,Chad,EFConsPerCap,0.374273877,0.999659761,0.243889939,0.010942058,0.051574373,0.060260095,3A,1.740600103,956.659668,14111000,
2015,39,Chad,EFConsTotGHA,5281378.679,14106198.89,3441530.928,154403.3817,727765.9774,850330.1972,3A,24561608.06,956.659668,14111000,
2015,39,Chad,EFExportsPerCap,0.010707278,0.00821164,1.23E-05,6.64E-06,0,0.00147393,3A,0.020411801,956.659668,14111000,
2015,39,Chad,EFExportsTotGHA,151090.395,115874.4487,173.6832008,93.76374852,0,20798.62873,3A,288030.9193,956.659668,14111000,
2015,39,Chad,EFImportsPerCap,0.01304223,0.000532257,0.00018435,0.000220047,0,0.017119421,3A,0.031098305,956.659668,14111000,
2015,39,Chad,EFImportsTotGHA,184038.9099,7510.680869,2601.365832,3105.077068,0,241572.1547,3A,438828.1883,956.659668,14111000,
2015,39,Chad,EFProdPerCap,0.371938925,1.007339144,0.243717897,0.010728656,0.051574373,0.044614604,3A,1.729913598,956.659668,14111000,
2015,39,Chad,EFProdTotGHA,5248430.164,14214562.66,3439103.246,151392.0683,727765.9774,629556.6712,3A,24410810.79,956.659668,14111000,
2015,39,Chad,GDP,,,,,,,,956.659668,956.659668,14111000,
2015,39,Chad,HDI,,,,,,,,0.398000002,14722.36621,14111000,
2015,39,Chad,Population,,,,,,,,14111000,14722.36621,14111000,
2015,40,Chile,AreaPerCap,0.092016084,0.786421686,0.979224661,0.967767406,0.030112636,0,3A,2.855542472,14722.36621,17969400,
2015,40,Chile,AreaTotHA,1653473.851,14131526.15,17596080,17390200,541106.0181,0,3A,51312386.02,14722.36621,17969400,
2015,40,Chile,BiocapPerCap,0.320153395,0.433293944,2.178586613,0.367706181,0.104771496,0,3A,3.404511629,14722.36621,17969400,
2015,40,Chile,BiocapTotGHA,5752964.538,7786032.371,39147895.13,6607459.6,1882680.958,0,3A,61177032.6,14722.36621,17969400,
2015,40,Chile,Earths,0.313822516,0.212473662,0.666937459,0.107900146,0.064695733,1.129752128,3A,2.495581645,14722.36621,17969400,
2015,40,Chile,EFConsPerCap,0.508219832,0.344090445,1.080071782,0.174738878,0.104771496,1.829576938,3A,4.041469371,14722.36621,17969400,
2015,40,Chile,EFConsTotGHA,9132405.655,6183098.976,19408242.3,3139952.867,1882680.958,32876400.55,3A,72622781.3,14722.36621,17969400,
2015,40,Chile,EFExportsPerCap,0.181381927,0.049075954,1.05759897,0.248375325,0,0.744311891,3A,2.280744067,14722.36621,17969400,
2015,40,Chile,EFExportsTotGHA,3259324.469,881865.4745,19004419.35,4463155.657,0,13374838.38,3A,40983603.33,14722.36621,17969400,
2015,40,Chile,EFImportsPerCap,0.369448365,0.208948176,0.101692313,0.078788192,0,0.959265387,3A,1.718142432,14722.36621,17969400,
2015,40,Chile,EFImportsTotGHA,6638765.586,3754673.441,1827349.881,1415776.56,0,17237423.82,3A,30873989.29,14722.36621,17969400,
2015,40,Chile,EFProdPerCap,0.320153395,0.184218223,2.035978439,0.344326011,0.104771496,1.614623442,3A,4.604071006,14722.36621,17969400,
2015,40,Chile,EFProdTotGHA,5752964.538,3310291.009,36585311.76,6187331.964,1882680.958,29013815.1,3A,82732395.33,14722.36621,17969400,
2015,40,Chile,GDP,,,,,,,,14722.36621,14722.36621,17969400,
2015,40,Chile,HDI,,,,,,,,0.842000008,7580.275391,17969400,
2015,40,Chile,Population,,,,,,,,17969400,7580.275391,17969400,
2015,44,Colombia,AreaPerCap,0.076461417,0.86531555,1.265441397,0.165327955,0.028892251,0,3A,2.40143857,7580.275391,47520700,
2015,44,Colombia,AreaTotHA,3633500,41120400,60134660,7856500,1372979.98,0,3A,114118040,7580.275391,47520700,
2015,44,Colombia,BiocapPerCap,0.277987765,1.185921896,2.111522869,0.068269696,0.105042421,0,3A,3.748744647,7580.275391,47520700,
2015,44,Colombia,BiocapTotGHA,13210172.97,56355837.69,100341043.2,3244223.697,4991689.288,0,3A,178142966.8,7580.275391,47520700,
2015,44,Colombia,Earths,0.244818624,0.334333809,0.094975577,0.024112399,0.064863027,0.456470579,3A,1.219574016,7580.275391,47520700,
2015,44,Colombia,EFConsPerCap,0.396471489,0.541436845,0.153808186,0.039048822,0.105042421,0.73923122,3A,1.975038982,7580.275391,47520700,
2015,44,Colombia,EFConsTotGHA,18840602.39,25729457.43,7309072.532,1855627.337,4991689.288,35128784.45,3A,93855233.43,7580.275391,47520700,
2015,44,Colombia,EFExportsPerCap,0.076772669,0.015449451,0.00792298,0.010661238,0,0.141465869,3A,0.252272207,7580.275391,47520700,
2015,44,Colombia,EFExportsTotGHA,3648290.89,734168.7251,376505.5561,506629.4632,0,6722557.024,3A,11988151.66,7580.275391,47520700,
2015,44,Colombia,EFImportsPerCap,0.195256393,0.003203861,0.039408006,0.025343008,0,0.329306987,3A,0.592518256,7580.275391,47520700,
2015,44,Colombia,EFImportsTotGHA,9278720.309,152249.7103,1872696.021,1204317.484,0,15648898.3,3A,28156881.83,7580.275391,47520700,
2015,44,Colombia,EFProdPerCap,0.277987765,0.553682435,0.122323159,0.024367051,0.105042421,0.551390102,3A,1.634792933,7580.275391,47520700,
2015,44,Colombia,EFProdTotGHA,13210172.97,26311376.45,5812882.067,1157939.316,4991689.288,26202443.17,3A,77686503.26,7580.275391,47520700,
2015,44,Colombia,GDP,,,,,,,,7580.275391,7580.275391,47520700,
2015,44,Colombia,HDI,,,,,,,,0.755999982,1353.663452,47520700,
2015,44,Colombia,Population,,,,,,,,47520700,1353.663452,47520700,
2015,45,Comoros,AreaPerCap,,,,,,,2B,0.424363018,1353.663452,777424,
2015,45,Comoros,AreaTotHA,,,,,,,2B,329910,1353.663452,777424,
2015,45,Comoros,BiocapPerCap,,,,,,,2B,0.322734566,1353.663452,777424,
2015,45,Comoros,BiocapTotGHA,,,,,,,2B,250901.6012,1353.663452,777424,
2015,45,Comoros,Earths,,,,,,,2B,0.702021647,1353.663452,777424,
2015,45,Comoros,EFConsPerCap,,,,,,,2B,1.136888866,1353.663452,777424,
2015,45,Comoros,EFConsTotGHA,,,,,,,2B,883844.7025,1353.663452,777424,
2015,45,Comoros,EFExportsPerCap,,,,,,,2B,0.030103042,1353.663452,777424,
2015,45,Comoros,EFExportsTotGHA,,,,,,,2B,23402.82752,1353.663452,777424,
2015,45,Comoros,EFImportsPerCap,,,,,,,2B,0.351246188,1353.663452,777424,
2015,45,Comoros,EFImportsTotGHA,,,,,,,2B,273067.2201,1353.663452,777424,
2015,45,Comoros,EFProdPerCap,,,,,,,2B,0.81574572,1353.663452,777424,
2015,45,Comoros,EFProdTotGHA,,,,,,,2B,634180.3099,1353.663452,777424,
2015,45,Comoros,GDP,,,,,,,,1353.663452,1353.663452,777424,
2015,45,Comoros,HDI,,,,,,,,0.545000017,3012.536621,777424,
2015,45,Comoros,Population,,,,,,,,777424,3012.536621,777424,
2015,46,Congo,AreaPerCap,0.129115955,2.059265624,4.533473272,0.171928087,0.033574061,0,3A,6.927356999,3012.536621,4856100,
2015,46,Congo,AreaTotHA,627000,10000000,22015000,834900,163039.0015,0,3A,33639939,3012.536621,4856100,
2015,46,Congo,BiocapPerCap,0.130203502,2.720321652,6.303816541,0.313797532,0.033856856,0,3A,9.501996083,3012.536621,4856100,
2015,46,Congo,BiocapTotGHA,632281.2372,13210154.24,30611964.12,1523832.225,164412.2832,0,3A,46142644.11,3012.536621,4856100,
2015,46,Congo,Earths,0.160921841,0.054376014,0.190571478,0.047371385,0.020906394,0.336518907,3A,0.810666018,3012.536621,4856100,
2015,46,Congo,EFConsPerCap,0.260604855,0.088059228,0.308620956,0.076715583,0.033856856,0.5449755,3A,1.312832978,3012.536621,4856100,
2015,46,Congo,EFConsTotGHA,1265523.263,427624.4269,1498694.253,372538.5479,164412.2832,2646455.581,3A,6375248.355,3012.536621,4856100,
2015,46,Congo,EFExportsPerCap,0.004853087,0.000663994,0.117931817,0.000656915,0,0.227684797,3A,0.351790609,3012.536621,4856100,
2015,46,Congo,EFExportsTotGHA,23567.07444,3224.419875,572688.7065,3190.045371,0,1105660.164,3A,1708330.41,3012.536621,4856100,
2015,46,Congo,EFImportsPerCap,0.13525444,0.047511464,0.00529823,0.035640819,0,0.539936841,3A,0.763641795,3012.536621,4856100,
2015,46,Congo,EFImportsTotGHA,656809.1004,230720.4269,25728.73587,173075.3867,0,2621987.346,3A,3708320.996,3012.536621,4856100,
2015,46,Congo,EFProdPerCap,0.130203502,0.041211758,0.421254542,0.041731678,0.033856856,0.232723456,3A,0.900981792,3012.536621,4856100,
2015,46,Congo,EFProdTotGHA,632281.2372,200128.4199,2045654.223,202653.2065,164412.2832,1130128.399,3A,4375257.769,3012.536621,4856100,
2015,46,Congo,GDP,,,,,,,,3012.536621,3012.536621,4856100,
2015,46,Congo,HDI,,,,,,,,0.579999983,9219.389648,4856100,
2015,46,Congo,Population,,,,,,,,4856100,9219.389648,4856100,
2015,47,Cook Islands,Population,17586,,,,,,,,9219.389648,4847800,
2015,48,Costa Rica,AreaPerCap,0.115206903,0.251454278,0.609148504,0.384504327,0.028770577,0,3A,1.389084589,9219.389648,4847800,
2015,48,Costa Rica,AreaTotHA,558500,1219000,2953030,1864000,139473.999,0,3A,6734003.999,9219.389648,4847800,
2015,48,Costa Rica,BiocapPerCap,0.371237104,0.283309569,0.677619156,0.117037281,0.092708905,0,3A,1.541912015,9219.389648,4847800,
2015,48,Costa Rica,BiocapTotGHA,1799683.159,1373428.076,3284962.012,567373.3088,449434.2115,0,3A,7474880.766,9219.389648,4847800,
2015,48,Costa Rica,Earths,0.224685509,0.124283922,0.410588184,0.050669094,0.057247159,0.690812219,3A,1.558286088,9219.389648,4847800,
2015,48,Costa Rica,EFConsPerCap,0.363866919,0.201271581,0.664926982,0.082056057,0.092708905,1.118735759,3A,2.523566203,9219.389648,4847800,
2015,48,Costa Rica,EFConsTotGHA,1763953.977,975724.3325,3223432.892,397791.3384,449434.2115,5423406.994,3A,12233743.75,9219.389648,4847800,
2015,48,Costa Rica,EFExportsPerCap,0.363691014,0.132121529,0.052985767,0.04303556,0,0.371031899,3A,0.96286577,9219.389648,4847800,
2015,48,Costa Rica,EFExportsTotGHA,1763101.226,640498.7237,256864.3923,208627.7809,0,1798688.368,3A,4667780.491,9219.389648,4847800,
2015,48,Costa Rica,EFImportsPerCap,0.356320829,0.050083541,0.26169591,0.08289209,0,0.975916492,3A,1.726908863,9219.389648,4847800,
2015,48,Costa Rica,EFImportsTotGHA,1727372.045,242794.9805,1268649.383,401844.2573,0,4731047.781,3A,8371708.447,9219.389648,4847800,
2015,48,Costa Rica,EFProdPerCap,0.371237104,0.283309569,0.456216839,0.042199528,0.092708905,0.513851166,3A,1.75952311,9219.389648,4847800,
2015,48,Costa Rica,EFProdTotGHA,1799683.159,1373428.076,2211647.901,204574.862,449434.2115,2491047.58,3A,8529815.789,9219.389648,4847800,
2015,48,Costa Rica,GDP,,,,,,,,9219.389648,9219.389648,4847800,
2015,48,Costa Rica,HDI,,,,,,,,0.796999991,6522.736816,4847800,
2015,48,Costa Rica,Population,,,,,,,,4847800,6522.736816,4847800,
2015,49,Cuba,AreaPerCap,0.30180666,0.249222949,0.281152873,0.535709249,0.029928653,0,3A,1.397820383,6522.736816,11324800,
2015,49,Cuba,AreaTotHA,3417900,2822400,3184000,6066800,338936.0046,0,3A,15830036,6522.736816,11324800,
2015,49,Cuba,BiocapPerCap,0.265836314,0.087793962,0.234566659,0.163173586,0.026361654,0,3A,0.777732175,6522.736816,11324800,
2015,49,Cuba,BiocapTotGHA,3010543.041,994249.0487,2656420.451,1847908.19,298540.4576,0,3A,8807661.188,6522.736816,11324800,
2015,49,Cuba,Earths,0.344379637,0.07261718,0.057866516,0.015419386,0.016278154,0.649339243,3A,1.155900117,6522.736816,11324800,
2015,49,Cuba,EFConsPerCap,0.557705558,0.117599882,0.093711922,0.024970923,0.026361654,1.051572354,3A,1.871922294,6522.736816,11324800,
2015,49,Cuba,EFConsTotGHA,6315903.796,1331795.124,1061268.761,282790.7062,298540.4576,11908846.39,3A,21199145.23,6522.736816,11324800,
2015,49,Cuba,EFExportsPerCap,0.026499324,6.01E-05,0.006552198,0.003473033,0,0.036485092,3A,0.07306974,6522.736816,11324800,
2015,49,Cuba,EFExportsTotGHA,300099.5411,680.5342037,74202.33374,39331.4074,0,413186.3651,3A,827500.1816,6522.736816,11324800,
2015,49,Cuba,EFImportsPerCap,0.318368568,0.029866012,0.021770105,0.015177564,0,0.225302276,3A,0.610484525,6522.736816,11324800,
2015,49,Cuba,EFImportsTotGHA,3605460.297,338226.6095,246542.0753,171882.8789,0,2551503.169,3A,6913615.029,6522.736816,11324800,
2015,49,Cuba,EFProdPerCap,0.265836314,0.087793962,0.078494016,0.013266392,0.026361654,0.86275517,3A,1.33450751,6522.736816,11324800,
2015,49,Cuba,EFProdTotGHA,3010543.041,994249.0487,888929.019,150239.2346,298540.4576,9770529.583,3A,15113030.38,6522.736816,11324800,
2015,49,Cuba,GDP,,,,,,,,6522.736816,6522.736816,11324800,
2015,49,Cuba,HDI,,,,,,,,0.772000015,27897.95898,11324800,
2015,49,Cuba,Population,,,,,,,,11324800,27897.95898,11324800,
2015,50,Cyprus,AreaPerCap,,,,,,,2B,1.007166376,27897.95898,1160980,
2015,50,Cyprus,AreaTotHA,,,,,,,2B,1169300,27897.95898,1160980,
2015,50,Cyprus,BiocapPerCap,,,,,,,2B,0.287637656,27897.95898,1160980,
2015,50,Cyprus,BiocapTotGHA,,,,,,,2B,333941.5602,27897.95898,1160980,
2015,50,Cyprus,Earths,,,,,,,2B,2.099994123,27897.95898,1160980,
2015,50,Cyprus,EFConsPerCap,,,,,,,2B,3.400835211,27897.95898,1160980,
2015,50,Cyprus,EFConsTotGHA,,,,,,,2B,3948301.597,27897.95898,1160980,
2015,50,Cyprus,EFExportsPerCap,,,,,,,2B,0.666329817,27897.95898,1160980,
2015,50,Cyprus,EFExportsTotGHA,,,,,,,2B,773595.5776,27897.95898,1160980,
2015,50,Cyprus,EFImportsPerCap,,,,,,,2B,1.994577706,27897.95898,1160980,
2015,50,Cyprus,EFImportsTotGHA,,,,,,,2B,2315664.786,27897.95898,1160980,
2015,50,Cyprus,EFProdPerCap,,,,,,,2B,2.072587322,27897.95898,1160980,
2015,50,Cyprus,EFProdTotGHA,,,,,,,2B,2406232.389,27897.95898,1160980,
2015,50,Cyprus,GDP,,,,,,,,27897.95898,27897.95898,1160980,
2015,50,Cyprus,HDI,,,,,,,,0.86500001,6063.717773,1160980,
2015,50,Cyprus,Population,,,,,,,,1160980,6063.717773,1160980,
2015,52,Azerbaijan,AreaPerCap,0.225995687,0.269683822,0.112014445,0.04091346,0.030900835,0,3A,0.67950825,6063.717773,9622750,
2015,52,Azerbaijan,AreaTotHA,2174700,2595100,1077887,393700,297351.0132,0,3A,6538738.013,6063.717773,9622750,
2015,52,Azerbaijan,BiocapPerCap,0.372260967,0.19039603,0.108294097,0.014827235,0.050899975,0,3A,0.736678304,6063.717773,9622750,
2015,52,Azerbaijan,BiocapTotGHA,3582174.221,1832133.396,1042087.02,142678.7792,489797.7348,0,3A,7088871.15,6063.717773,9622750,
2015,52,Azerbaijan,Earths,0.356086844,0.144440303,0.052579699,0.004475704,0.031430411,0.727208179,3A,1.316221139,6063.717773,9622750,
2015,52,Azerbaijan,EFConsPerCap,0.576664793,0.23391383,0.085150187,0.007248178,0.050899975,1.177677191,3A,2.131554154,6063.717773,9622750,
2015,52,Azerbaijan,EFConsTotGHA,5549101.139,2250894.307,819378.9591,69747.4069,489797.7348,11332493.19,3A,20511412.73,6063.717773,9622750,
2015,52,Azerbaijan,EFExportsPerCap,0.027379981,0.002005461,0.000583729,5.30E-06,0,0.272780934,3A,0.302755404,6063.717773,9622750,
2015,52,Azerbaijan,EFExportsTotGHA,263470.7091,19298.05035,5617.078376,50.98957862,0,2624902.735,3A,2913339.562,6063.717773,9622750,
2015,52,Azerbaijan,EFImportsPerCap,0.231783807,0.045523261,0.06885279,0.007132019,0,0.342356957,3A,0.695648835,6063.717773,9622750,
2015,52,Azerbaijan,EFImportsTotGHA,2230397.628,438058.9617,662553.1883,68629.63666,0,3294415.408,3A,6694054.823,6063.717773,9622750,
2015,52,Azerbaijan,EFProdPerCap,0.372260967,0.19039603,0.016881125,0.000121458,0.050899975,1.108101168,3A,1.738660723,6063.717773,9622750,
2015,52,Azerbaijan,EFProdTotGHA,3582174.221,1832133.396,162442.8492,1168.759817,489797.7348,10662980.51,3A,16730697.47,6063.717773,9622750,
2015,52,Azerbaijan,GDP,,,,,,,,6063.717773,6063.717773,9622750,
2015,52,Azerbaijan,HDI,,,,,,,,0.744000018,1128.996338,9622750,
2015,52,Azerbaijan,Population,,,,,,,,9622750,1128.996338,9622750,
2015,53,Benin,AreaPerCap,0.321482602,0.052004539,0.32007848,0.045877458,0.025633606,0,3A,0.765076684,1128.996338,10576000,
2015,53,Benin,AreaTotHA,3400000,550000,3385150,485200,271101.0132,0,3A,8091451.013,1128.996338,10576000,
2015,53,Benin,BiocapPerCap,0.507521598,0.034708979,0.237682417,0.02120706,0.040467535,0,3A,0.841587589,1128.996338,10576000,
2015,53,Benin,BiocapTotGHA,5367548.417,367082.1648,2513729.242,224285.8694,427984.6512,0,3A,8900630.345,1128.996338,10576000,
2015,53,Benin,Earths,0.363892934,0.024442192,0.147326115,0.078916993,0.024988446,0.21579974,3A,0.85536642,1128.996338,10576000,
2015,53,Benin,EFConsPerCap,0.589306365,0.039582905,0.238587257,0.127802115,0.040467535,0.349476862,3A,1.385223039,1128.996338,10576000,
2015,53,Benin,EFConsTotGHA,6232504.117,418628.8026,2523298.833,1351635.166,427984.6512,3696067.289,3A,14650118.86,1128.996338,10576000,
2015,53,Benin,EFExportsPerCap,0.1447285,0.001641035,0.017051347,0.000200201,0,0.026365241,3A,0.189986323,1128.996338,10576000,
2015,53,Benin,EFExportsTotGHA,1530648.616,17355.58141,180335.0408,2117.327458,0,278838.7913,3A,2009295.357,1128.996338,10576000,
2015,53,Benin,EFImportsPerCap,0.226513267,0.00651496,0.002883757,0.102322946,0,0.192012967,3A,0.530247898,1128.996338,10576000,
2015,53,Benin,EFImportsTotGHA,2395604.315,68902.21924,30498.61601,1082167.477,0,2030729.138,3A,5607901.765,1128.996338,10576000,
2015,53,Benin,EFProdPerCap,0.507521598,0.034708979,0.252754847,0.02567937,0.040467535,0.183829136,3A,1.044961465,1128.996338,10576000,
2015,53,Benin,EFProdTotGHA,5367548.417,367082.1648,2673135.258,271585.0168,427984.6512,1944176.943,3A,11051512.45,1128.996338,10576000,
2015,53,Benin,GDP,,,,,,,,1128.996338,1128.996338,10576000,
2015,53,Benin,HDI,,,,,,,,0.532000005,60402.12891,10576000,
2015,53,Benin,Population,,,,,,,,10576000,60402.12891,10576000,
2015,54,Denmark,AreaPerCap,0.551049544,0.025647381,0.092490539,1.752020255,0.06374051,0,3A,2.48494823,60402.12891,5688690,
2015,54,Denmark,AreaTotHA,3134750,145900,526150,9966700,362600,0,3A,14136100,60402.12891,5688690,
2015,54,Denmark,BiocapPerCap,1.965297765,0.009090824,0.344427357,1.764682763,0.227328166,0,3A,4.310826875,60402.12891,5688690,
2015,54,Denmark,BiocapTotGHA,11179969.63,51714.87891,1959340.439,10038733.08,1293199.453,0,3A,24522957.48,60402.12891,5688690,
2015,54,Denmark,Earths,0.660555406,0.311819285,0.631238953,0.50156031,0.140373698,2.140720556,3A,4.386268208,60402.12891,5688690,
2015,54,Denmark,EFConsPerCap,1.069736368,0.504975701,1.022259841,0.812251779,0.227328166,3.466789627,3A,7.103341482,60402.12891,5688690,
2015,54,Denmark,EFConsTotGHA,6085398.514,2872650.19,5815319.273,4620648.527,1293199.453,19721491.28,3A,40408707.24,60402.12891,5688690,
2015,54,Denmark,EFExportsPerCap,2.028574379,0.028163278,0.174258325,1.487635045,0,2.328570579,3A,6.047201606,60402.12891,5688690,
2015,54,Denmark,EFExportsTotGHA,11539930.66,160212.1554,991301.5781,8462694.519,0,13246516.03,3A,34400654.95,60402.12891,5688690,
2015,54,Denmark,EFImportsPerCap,1.133012981,0.524048155,0.795001699,1.737422602,0,3.808893516,3A,7.998378953,60402.12891,5688690,
2015,54,Denmark,EFImportsTotGHA,6445359.551,2981147.467,4522518.169,9883658.479,0,21667614.23,3A,45500297.9,60402.12891,5688690,
2015,54,Denmark,EFProdPerCap,1.965297765,0.009090824,0.401516466,0.562464223,0.227328166,1.986466691,3A,5.152164135,60402.12891,5688690,
2015,54,Denmark,EFProdTotGHA,11179969.63,51714.87891,2284102.682,3199684.567,1293199.453,11300393.08,3A,29309064.29,60402.12891,5688690,
2015,54,Denmark,GDP,,,,,,,,60402.12891,60402.12891,5688690,
2015,54,Denmark,HDI,,,,,,,,0.933000028,6891.120117,5688690,
2015,54,Denmark,Population,,,,,,,,5688690,6891.120117,5688690,
2015,55,Dominica,AreaPerCap,,,,,,,2B,1.42548083,6891.120117,71183,
2015,55,Dominica,AreaTotHA,,,,,,,2B,101470,6891.120117,71183,
2015,55,Dominica,BiocapPerCap,,,,,,,2B,1.158514204,6891.120117,71183,
2015,55,Dominica,BiocapTotGHA,,,,,,,2B,82466.51502,6891.120117,71183,
2015,55,Dominica,Earths,,,,,,,2B,1.598914159,6891.120117,71183,
2015,55,Dominica,EFConsPerCap,,,,,,,2B,2.589361328,6891.120117,71183,
2015,55,Dominica,EFConsTotGHA,,,,,,,2B,184318.5039,6891.120117,71183,
2015,55,Dominica,EFExportsPerCap,,,,,,,2B,0.198156909,6891.120117,71183,
2015,55,Dominica,EFExportsTotGHA,,,,,,,2B,14105.40299,6891.120117,71183,
2015,55,Dominica,EFImportsPerCap,,,,,,,2B,1.304776913,6891.120117,71183,
2015,55,Dominica,EFImportsTotGHA,,,,,,,2B,92877.93324,6891.120117,71183,
2015,55,Dominica,EFProdPerCap,,,,,,,2B,1.482741324,6891.120117,71183,
2015,55,Dominica,EFProdTotGHA,,,,,,,2B,105545.9737,6891.120117,71183,
2015,55,Dominica,GDP,,,,,,,,6891.120117,6891.120117,71183,
2015,55,Dominica,HDI,,,,,,,,0.739000022,6661.865234,71183,
2015,55,Dominica,Population,,,,,,,,71183,6661.865234,71183,
2015,56,Dominican Republic,AreaPerCap,0.11982454,0.116420434,0.204601375,0.107812908,0.023727107,0,3A,0.572386365,6661.865234,10281700,
2015,56,Dominican Republic,AreaTotHA,1232000,1197000,2103650,1108500,243955.0018,0,3A,5885105.002,6661.865234,10281700,
2015,56,Dominican Republic,BiocapPerCap,0.267997891,0.110409105,0.170699522,0.024153166,0.053067716,0,3A,0.6263274,6661.865234,10281700,
2015,56,Dominican Republic,BiocapTotGHA,2755473.965,1135193.316,1755081.307,248335.6162,545626.3443,0,3A,6439710.548,6661.865234,10281700,
2015,56,Dominican Republic,Earths,0.194972009,0.083189061,0.078775199,0.019480533,0.032768977,0.576645735,3A,0.985831514,6661.865234,10281700,
2015,56,Dominican Republic,EFConsPerCap,0.315747394,0.134720514,0.127572485,0.031547747,0.053067716,0.933848861,3A,1.596504718,6661.865234,10281700,
2015,56,Dominican Republic,EFConsTotGHA,3246420.046,1385155.935,1311662.047,324364.4754,545626.3443,9601554.018,3A,16414782.87,6661.865234,10281700,
2015,56,Dominican Republic,EFExportsPerCap,0.106996931,0.001728672,0.002547853,0.002486857,0,0.199090937,3A,0.31285125,6661.865234,10281700,
2015,56,Dominican Republic,EFExportsTotGHA,1100110.362,17773.69072,26196.26148,25569.11425,0,2046993.328,3A,3216642.756,6661.865234,10281700,
2015,56,Dominican Republic,EFImportsPerCap,0.154746434,0.026040081,0.091639837,0.025229641,0,0.375840626,3A,0.67349662,6661.865234,10281700,
2015,56,Dominican Republic,EFImportsTotGHA,1591056.443,267736.3103,942213.326,259403.6056,0,3864280.643,3A,6924690.328,6661.865234,10281700,
2015,56,Dominican Republic,EFProdPerCap,0.267997891,0.110409105,0.038480502,0.008804962,0.053067716,0.757099172,3A,1.235859348,6661.865234,10281700,
2015,56,Dominican Republic,EFProdTotGHA,2755473.965,1135193.316,395644.9825,90529.98398,545626.3443,7784266.703,3A,12706735.29,6661.865234,10281700,
2015,56,Dominican Republic,GDP,,,,,,,,6661.865234,6661.865234,10281700,
2015,56,Dominican Republic,HDI,,,,,,,,0.737999976,6384.817383,10281700,
2015,56,Dominican Republic,Population,,,,,,,,10281700,6384.817383,10281700,
2015,57,Belarus,AreaPerCap,0.613448713,0.294891002,0.914621881,0.048964873,0.035860361,0,3A,1.90778683,6384.817383,9439420,
2015,57,Belarus,AreaTotHA,5790600,2783600,8633500,462200,338501.0071,0,3A,18008401.01,6384.817383,9439420,
2015,57,Belarus,BiocapPerCap,1.150459556,0.263352438,1.677421757,0.017745106,0.067252395,0,3A,3.176231252,6384.817383,9439420,
2015,57,Belarus,BiocapTotGHA,10859670.85,2485894.249,15833888.35,167503.5097,634823.5967,0,3A,29981780.56,6384.817383,9439420,
2015,57,Belarus,Earths,0.589952194,0.08031424,0.524837835,0.048233358,0.041527926,1.203861852,3A,2.488727406,6384.817383,9439420,
2015,57,Belarus,EFConsPerCap,0.955398004,0.130064886,0.849948564,0.078111505,0.067252395,1.949593921,3A,4.030369275,6384.817383,9439420,
2015,57,Belarus,EFConsTotGHA,9018402.955,1227737.08,8023021.405,737327.2961,634823.5967,18403035.69,3A,38044348.03,6384.817383,9439420,
2015,57,Belarus,EFExportsPerCap,0.422674457,0.197971247,0.394688578,0.050848859,0,1.392993653,3A,2.459176793,6384.817383,9439420,
2015,57,Belarus,EFExportsTotGHA,3989801.688,1868733.73,3725631.227,479983.729,0,13149052.04,3A,23213202.41,6384.817383,9439420,
2015,57,Belarus,EFImportsPerCap,0.227612906,0.064683695,0.075581286,0.128642672,0,1.286894959,3A,1.783415518,6384.817383,9439420,
